hpo_id1,hpo_term1,hpo_id2,hpo_term2,similarity_score
HP:0025550,Elevated circulating ribitol concentration,HP:0005479,Decreased circulating IgE concentration,0.8774
HP:0025550,Elevated circulating ribitol concentration,HP:0005510,Transient erythroblastopenia,0.8001
HP:0025550,Elevated circulating ribitol concentration,HP:0005961,Hypoargininemia,0.8255
HP:0025550,Elevated circulating ribitol concentration,HP:0008163,Decreased circulating cortisol level,0.9287
HP:0025550,Elevated circulating ribitol concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8720
HP:0025550,Elevated circulating ribitol concentration,HP:0010981,Hypolipoproteinemia,0.7926
HP:0025550,Elevated circulating ribitol concentration,HP:0011967,Decreased circulating copper concentration,0.8996
HP:0025550,Elevated circulating ribitol concentration,HP:0012052,Low serum calcitriol,0.8696
HP:0025550,Elevated circulating ribitol concentration,HP:0012053,Decreased circulating calcifediol concentration,0.8854
HP:0025550,Elevated circulating ribitol concentration,HP:0012101,Decreased serum creatinine,0.8678
HP:0025550,Elevated circulating ribitol concentration,HP:0012153,Hypotriglyceridemia,0.8113
HP:0025550,Elevated circulating ribitol concentration,HP:0012277,Hypoglycinemia,0.8267
HP:0025550,Elevated circulating ribitol concentration,HP:0012279,Hyposerinemia,0.8091
HP:0025550,Elevated circulating ribitol concentration,HP:0012417,Hypocapnia,0.7738
HP:0025550,Elevated circulating ribitol concentration,HP:0012418,Hypoxemia,0.8124
HP:0025550,Elevated circulating ribitol concentration,HP:0020222,Hypohomocysteinemia,0.8050
HP:0025550,Elevated circulating ribitol concentration,HP:0030339,Decreased circulating gonadotropin concentration,0.8841
HP:0025550,Elevated circulating ribitol concentration,HP:0030344,Decreased circulating luteinizing hormone level,0.9087
HP:0025550,Elevated circulating ribitol concentration,HP:0030349,Decreased circulating androgen concentration,0.9160
HP:0025550,Elevated circulating ribitol concentration,HP:0030689,Decreased glucagon level,0.8686
HP:0025550,Elevated circulating ribitol concentration,HP:0030985,Decreased serum bile acid concentration,0.9173
HP:0025550,Elevated circulating ribitol concentration,HP:0031242,Decreased circulating chylomicron concentration,0.9121
HP:0025550,Elevated circulating ribitol concentration,HP:0031243,Decreased VLDL cholesterol concentration,0.8757
HP:0025550,Elevated circulating ribitol concentration,HP:0031794,Decreased circulating glycerol level,0.9052
HP:0025550,Elevated circulating ribitol concentration,HP:0031891,Decreased eosinophil count,0.8452
HP:0025550,Elevated circulating ribitol concentration,HP:0031969,Reduced blood urea nitrogen,0.8650
HP:0025550,Elevated circulating ribitol concentration,HP:0032098,Hypomanganesemia,0.8446
HP:0025550,Elevated circulating ribitol concentration,HP:0032210,Decreased circulating free T3,0.8595
HP:0025550,Elevated circulating ribitol concentration,HP:0032363,Decreased circulating corticosterone level,0.9204
HP:0025550,Elevated circulating ribitol concentration,HP:0033445,Reduced circulating acylcarnitine concentration,0.9181
HP:0025550,Elevated circulating ribitol concentration,HP:0033480,Hypobilirubinemia,0.8279
HP:0025550,Elevated circulating ribitol concentration,HP:0034203,Decreased iduronate sulfatase level,0.8994
HP:0025550,Elevated circulating ribitol concentration,HP:0034292,Reduced circulating creatine concentration,0.9096
HP:0025550,Elevated circulating ribitol concentration,HP:0034441,Decreased circulating aspartic acid concentration,0.9191
HP:0025550,Elevated circulating ribitol concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8723
HP:0025550,Elevated circulating ribitol concentration,HP:0034870,Reduced circulating urocanic acid concentration,0.9174
HP:0025550,Elevated circulating ribitol concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8988
HP:0025550,Elevated circulating ribitol concentration,HP:0034938,Decreased circulating sialic acid concentration,0.9130
HP:0025550,Elevated circulating ribitol concentration,HP:0040171,Decreased serum testosterone concentration,0.9150
HP:0025550,Elevated circulating ribitol concentration,HP:0040216,Hypoinsulinemia,0.8258
HP:0025550,Elevated circulating ribitol concentration,HP:0045014,Hypolipidemia,0.7979
HP:0025550,Elevated circulating ribitol concentration,HP:0100493,Hypoammonemia,0.8398
HP:0025550,Elevated circulating ribitol concentration,HP:0100507,Reduced blood folate concentration,0.9067
HP:0025550,Elevated circulating ribitol concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8891
HP:0025550,Elevated circulating ribitol concentration,HP:0410245,Decreased circulating IgD concentration,0.8791
HP:0025550,Elevated circulating ribitol concentration,HP:0410289,Hypoamylasemia,0.8475
HP:0025550,Elevated circulating ribitol concentration,HP:0410343,Decreased circulating heparan sulfate level,0.8967
HP:0025550,Elevated circulating ribitol concentration,HP:0430073,Decreased circulating beta-carotene concentration,0.9288
HP:0025550,Elevated circulating ribitol concentration,HP:0500132,Hypovalinemia,0.8270
HP:0025550,Elevated circulating ribitol concentration,HP:0500133,Hypotyrosinemia,0.8231
HP:0025550,Elevated circulating ribitol concentration,HP:0500135,Hypotryptophanemia,0.8243
HP:0025550,Elevated circulating ribitol concentration,HP:0500136,Hypothreoninemia,0.8390
HP:0025550,Elevated circulating ribitol concentration,HP:0500139,Hypoprolinemia,0.8094
HP:0025550,Elevated circulating ribitol concentration,HP:0500140,Decreased circulating hydroxyproline concentration,0.8816
HP:0025550,Elevated circulating ribitol concentration,HP:0500141,Hypophenylalaninemia,0.8245
HP:0025550,Elevated circulating ribitol concentration,HP:0500142,Hypolysinemia,0.8177
HP:0025550,Elevated circulating ribitol concentration,HP:0500143,Hypoleucinemia,0.8379
HP:0025550,Elevated circulating ribitol concentration,HP:0500144,Hypoisoleucinemia,0.8424
HP:0025550,Elevated circulating ribitol concentration,HP:0500145,Hypohistidinemia,0.8052
HP:0025550,Elevated circulating ribitol concentration,HP:0500147,Hypoglutaminemia,0.8206
HP:0025550,Elevated circulating ribitol concentration,HP:0500150,Hypoglutamatemia,0.8274
HP:0025550,Elevated circulating ribitol concentration,HP:0500152,Hypocystinemia,0.8239
HP:0025550,Elevated circulating ribitol concentration,HP:0500154,Hypoalaninemia,0.8190
HP:0025550,Elevated circulating ribitol concentration,HP:0500157,Hypoasparaginemia,0.8430
HP:0025550,Elevated circulating ribitol concentration,HP:0500162,Decreased circulating carnosine concentration,0.9337
HP:0025550,Elevated circulating ribitol concentration,HP:0500163,Hypoornithinemia,0.8320
HP:0025550,Elevated circulating ribitol concentration,HP:0500182,Hypotaurinemia,0.8296
HP:0025641,Elevated circulating glycolate concentration,HP:0001882,Leukopenia,0.7628
HP:0025641,Elevated circulating glycolate concentration,HP:0001888,Lymphopenia,0.7440
HP:0025641,Elevated circulating glycolate concentration,HP:0001913,Granulocytopenia,0.7895
HP:0025641,Elevated circulating glycolate concentration,HP:0001943,Hypoglycemia,0.8418
HP:0025641,Elevated circulating glycolate concentration,HP:0001988,Recurrent hypoglycemia,0.8645
HP:0025641,Elevated circulating glycolate concentration,HP:0002148,Hypophosphatemia,0.8053
HP:0025641,Elevated circulating glycolate concentration,HP:0002720,Decreased circulating IgA concentration,0.8573
HP:0025641,Elevated circulating glycolate concentration,HP:0002850,Decreased circulating total IgM,0.7885
HP:0025641,Elevated circulating glycolate concentration,HP:0002900,Hypokalemia,0.8050
HP:0025641,Elevated circulating glycolate concentration,HP:0002901,Hypocalcemia,0.8488
HP:0025641,Elevated circulating glycolate concentration,HP:0002902,Hyponatremia,0.8251
HP:0025641,Elevated circulating glycolate concentration,HP:0002917,Hypomagnesemia,0.8017
HP:0025641,Elevated circulating glycolate concentration,HP:0002920,Decreased circulating ACTH concentration,0.8613
HP:0025641,Elevated circulating glycolate concentration,HP:0003073,Hypoalbuminemia,0.8193
HP:0025641,Elevated circulating glycolate concentration,HP:0003075,Hypoproteinemia,0.7856
HP:0025641,Elevated circulating glycolate concentration,HP:0003113,Hypochloremia,0.8230
HP:0025641,Elevated circulating glycolate concentration,HP:0003146,Hypocholesterolemia,0.7933
HP:0025641,Elevated circulating glycolate concentration,HP:0003233,Decreased HDL cholesterol concentration,0.8751
HP:0025641,Elevated circulating glycolate concentration,HP:0003234,Decreased circulating carnitine concentration,0.9091
HP:0025641,Elevated circulating glycolate concentration,HP:0003292,Decreased serum leptin,0.8677
HP:0025641,Elevated circulating glycolate concentration,HP:0003351,Decreased circulating renin concentration,0.8798
HP:0025641,Elevated circulating glycolate concentration,HP:0003537,Hypouricemia,0.8255
HP:0025641,Elevated circulating glycolate concentration,HP:0003563,Decreased LDL cholesterol concentration,0.8694
HP:0025641,Elevated circulating glycolate concentration,HP:0003572,Low plasma citrulline,0.8748
HP:0025641,Elevated circulating glycolate concentration,HP:0003658,Hypomethioninemia,0.8091
HP:0025641,Elevated circulating glycolate concentration,HP:0004313,Decreased circulating antibody concentration,0.8635
HP:0025641,Elevated circulating glycolate concentration,HP:0004315,Decreased circulating IgG concentration,0.8478
HP:0025641,Elevated circulating glycolate concentration,HP:0004319,Decreased circulating aldosterone concentration,0.8992
HP:0025641,Elevated circulating glycolate concentration,HP:0005479,Decreased circulating IgE concentration,0.8576
HP:0025641,Elevated circulating glycolate concentration,HP:0005510,Transient erythroblastopenia,0.7722
HP:0025641,Elevated circulating glycolate concentration,HP:0005961,Hypoargininemia,0.8205
HP:0025641,Elevated circulating glycolate concentration,HP:0008163,Decreased circulating cortisol level,0.8976
HP:0025641,Elevated circulating glycolate concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8460
HP:0025641,Elevated circulating glycolate concentration,HP:0010981,Hypolipoproteinemia,0.7877
HP:0025641,Elevated circulating glycolate concentration,HP:0011967,Decreased circulating copper concentration,0.8762
HP:0025641,Elevated circulating glycolate concentration,HP:0012052,Low serum calcitriol,0.8846
HP:0025641,Elevated circulating glycolate concentration,HP:0012053,Decreased circulating calcifediol concentration,0.8598
HP:0025641,Elevated circulating glycolate concentration,HP:0012101,Decreased serum creatinine,0.8603
HP:0025641,Elevated circulating glycolate concentration,HP:0012153,Hypotriglyceridemia,0.8406
HP:0025641,Elevated circulating glycolate concentration,HP:0012277,Hypoglycinemia,0.8407
HP:0025641,Elevated circulating glycolate concentration,HP:0012279,Hyposerinemia,0.8040
HP:0025641,Elevated circulating glycolate concentration,HP:0012417,Hypocapnia,0.7616
HP:0025641,Elevated circulating glycolate concentration,HP:0012418,Hypoxemia,0.7860
HP:0025641,Elevated circulating glycolate concentration,HP:0020222,Hypohomocysteinemia,0.8027
HP:0025641,Elevated circulating glycolate concentration,HP:0030339,Decreased circulating gonadotropin concentration,0.8643
HP:0025641,Elevated circulating glycolate concentration,HP:0030344,Decreased circulating luteinizing hormone level,0.8794
HP:0025641,Elevated circulating glycolate concentration,HP:0030349,Decreased circulating androgen concentration,0.8741
HP:0025641,Elevated circulating glycolate concentration,HP:0030689,Decreased glucagon level,0.8660
HP:0025641,Elevated circulating glycolate concentration,HP:0030985,Decreased serum bile acid concentration,0.9119
HP:0025641,Elevated circulating glycolate concentration,HP:0031242,Decreased circulating chylomicron concentration,0.8906
HP:0025641,Elevated circulating glycolate concentration,HP:0031243,Decreased VLDL cholesterol concentration,0.8533
HP:0025641,Elevated circulating glycolate concentration,HP:0031794,Decreased circulating glycerol level,0.9232
HP:0025641,Elevated circulating glycolate concentration,HP:0031891,Decreased eosinophil count,0.8115
HP:0025641,Elevated circulating glycolate concentration,HP:0031969,Reduced blood urea nitrogen,0.8463
HP:0025641,Elevated circulating glycolate concentration,HP:0032098,Hypomanganesemia,0.8212
HP:0025641,Elevated circulating glycolate concentration,HP:0032210,Decreased circulating free T3,0.8382
HP:0025641,Elevated circulating glycolate concentration,HP:0032363,Decreased circulating corticosterone level,0.8993
HP:0025641,Elevated circulating glycolate concentration,HP:0033445,Reduced circulating acylcarnitine concentration,0.9148
HP:0025641,Elevated circulating glycolate concentration,HP:0033480,Hypobilirubinemia,0.8172
HP:0025641,Elevated circulating glycolate concentration,HP:0034203,Decreased iduronate sulfatase level,0.8702
HP:0025641,Elevated circulating glycolate concentration,HP:0034292,Reduced circulating creatine concentration,0.8919
HP:0025641,Elevated circulating glycolate concentration,HP:0034441,Decreased circulating aspartic acid concentration,0.9108
HP:0025641,Elevated circulating glycolate concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8357
HP:0025641,Elevated circulating glycolate concentration,HP:0034870,Reduced circulating urocanic acid concentration,0.9055
HP:0025641,Elevated circulating glycolate concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8888
HP:0025641,Elevated circulating glycolate concentration,HP:0034938,Decreased circulating sialic acid concentration,0.9240
HP:0025641,Elevated circulating glycolate concentration,HP:0040171,Decreased serum testosterone concentration,0.8761
HP:0025641,Elevated circulating glycolate concentration,HP:0040216,Hypoinsulinemia,0.8232
HP:0025641,Elevated circulating glycolate concentration,HP:0045014,Hypolipidemia,0.7878
HP:0025641,Elevated circulating glycolate concentration,HP:0100493,Hypoammonemia,0.8313
HP:0025641,Elevated circulating glycolate concentration,HP:0100507,Reduced blood folate concentration,0.8704
HP:0025641,Elevated circulating glycolate concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8761
HP:0025641,Elevated circulating glycolate concentration,HP:0410245,Decreased circulating IgD concentration,0.8523
HP:0025641,Elevated circulating glycolate concentration,HP:0410289,Hypoamylasemia,0.8490
HP:0025641,Elevated circulating glycolate concentration,HP:0410343,Decreased circulating heparan sulfate level,0.8867
HP:0025641,Elevated circulating glycolate concentration,HP:0430073,Decreased circulating beta-carotene concentration,0.9017
HP:0025641,Elevated circulating glycolate concentration,HP:0500132,Hypovalinemia,0.8065
HP:0025641,Elevated circulating glycolate concentration,HP:0500133,Hypotyrosinemia,0.8010
HP:0025641,Elevated circulating glycolate concentration,HP:0500135,Hypotryptophanemia,0.8032
HP:0025641,Elevated circulating glycolate concentration,HP:0500136,Hypothreoninemia,0.8211
HP:0025641,Elevated circulating glycolate concentration,HP:0500139,Hypoprolinemia,0.7906
HP:0025641,Elevated circulating glycolate concentration,HP:0500140,Decreased circulating hydroxyproline concentration,0.8775
HP:0025641,Elevated circulating glycolate concentration,HP:0500141,Hypophenylalaninemia,0.8166
HP:0025641,Elevated circulating glycolate concentration,HP:0500142,Hypolysinemia,0.7989
HP:0025641,Elevated circulating glycolate concentration,HP:0500143,Hypoleucinemia,0.8147
HP:0025641,Elevated circulating glycolate concentration,HP:0500144,Hypoisoleucinemia,0.8297
HP:0025641,Elevated circulating glycolate concentration,HP:0500145,Hypohistidinemia,0.7976
HP:0025641,Elevated circulating glycolate concentration,HP:0500147,Hypoglutaminemia,0.8266
HP:0025641,Elevated circulating glycolate concentration,HP:0500150,Hypoglutamatemia,0.8290
HP:0025641,Elevated circulating glycolate concentration,HP:0500152,Hypocystinemia,0.8182
HP:0025641,Elevated circulating glycolate concentration,HP:0500154,Hypoalaninemia,0.8087
HP:0025641,Elevated circulating glycolate concentration,HP:0500157,Hypoasparaginemia,0.8225
HP:0025641,Elevated circulating glycolate concentration,HP:0500162,Decreased circulating carnosine concentration,0.9039
HP:0025641,Elevated circulating glycolate concentration,HP:0500163,Hypoornithinemia,0.8091
HP:0025641,Elevated circulating glycolate concentration,HP:0500182,Hypotaurinemia,0.8189
HP:0030053,Stiff skin,HP:0000977,Soft skin,0.8791
HP:0030088,Increased serum testosterone level,HP:0001882,Leukopenia,0.8126
HP:0030088,Increased serum testosterone level,HP:0001888,Lymphopenia,0.7961
HP:0030088,Increased serum testosterone level,HP:0001913,Granulocytopenia,0.8010
HP:0030088,Increased serum testosterone level,HP:0001943,Hypoglycemia,0.8150
HP:0030088,Increased serum testosterone level,HP:0001988,Recurrent hypoglycemia,0.8274
HP:0030088,Increased serum testosterone level,HP:0002148,Hypophosphatemia,0.8095
HP:0030088,Increased serum testosterone level,HP:0002720,Decreased circulating IgA concentration,0.8570
HP:0030088,Increased serum testosterone level,HP:0002850,Decreased circulating total IgM,0.8398
HP:0030088,Increased serum testosterone level,HP:0002900,Hypokalemia,0.7899
HP:0030088,Increased serum testosterone level,HP:0002901,Hypocalcemia,0.8131
HP:0030088,Increased serum testosterone level,HP:0002902,Hyponatremia,0.8132
HP:0030088,Increased serum testosterone level,HP:0002917,Hypomagnesemia,0.7988
HP:0030088,Increased serum testosterone level,HP:0002920,Decreased circulating ACTH concentration,0.8707
HP:0030088,Increased serum testosterone level,HP:0003073,Hypoalbuminemia,0.8278
HP:0030088,Increased serum testosterone level,HP:0003075,Hypoproteinemia,0.8022
HP:0030088,Increased serum testosterone level,HP:0003113,Hypochloremia,0.7985
