id1,term1,id2,term2,logical,text,inherit,claude,deepseek,gemini,grok,llama,openai,pct_yes,majority
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0003459,polyclonal elevation of igm,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032299,increased circulating igg2 level,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0020194,iga heavy chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0020195,igg heavy chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0033039,increased circulating precipitin level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0031049,heavy-chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032289,oligoclonal elevation of circulating igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032338,oligoclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0410371,increased hepatitis c virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032293,monoclonal elevation of igg heavy chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032333,polyclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032294,monoclonal elevation of igg kappa chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032300,increased circulating igg4 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0003237,increased circulating igg concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032298,increased circulating igg1 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032335,monoclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0010702,increased circulating antibody concentration,t,t,t,no,no,no,yes,no,yes,0.33,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0005508,monoclonal immunoglobulin m proteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032297,increased circulating igg3 level,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0031048,light-chain paraproteinemia,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0032337,monoclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410301,partial absence of specific antibody response to unconjugated pneumococcus vaccine,HP:0003261,increased circulating iga concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0410367,increased hepatitis a virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032296,increased circulating igg subclass,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032290,monoclonal elevation of igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032334,oligoclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032292,monoclonal elevation of igg light chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032295,monoclonal elevation of igg lambda chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0410246,increased circulating igd concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032332,oligoclonal elevation of circulating igm,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032288,polyclonal elevation of circulating igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032291,monoclonal elevation of intact igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032339,polyclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0410369,increased hepatitis b virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0003212,increased circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0020196,igm heavy chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0031050,whole-immunoglobulin paraproteinemia,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0031047,paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0003496,increased circulating igm level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0003459,polyclonal elevation of igm,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032299,increased circulating igg2 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0020194,iga heavy chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0020195,igg heavy chain paraproteinemia,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0033039,increased circulating precipitin level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0031049,heavy-chain paraproteinemia,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032289,oligoclonal elevation of circulating igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032338,oligoclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0410371,increased hepatitis c virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032293,monoclonal elevation of igg heavy chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032333,polyclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032294,monoclonal elevation of igg kappa chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032300,increased circulating igg4 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0003237,increased circulating igg concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032298,increased circulating igg1 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032335,monoclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0010702,increased circulating antibody concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0005508,monoclonal immunoglobulin m proteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032297,increased circulating igg3 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0031048,light-chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0032337,monoclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0410297,partial absence of specific antibody response to tetanus vaccine,HP:0003261,increased circulating iga concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0410367,increased hepatitis a virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032296,increased circulating igg subclass,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032290,monoclonal elevation of igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032334,oligoclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032292,monoclonal elevation of igg light chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032295,monoclonal elevation of igg lambda chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0410246,increased circulating igd concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032332,oligoclonal elevation of circulating igm,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032288,polyclonal elevation of circulating igg,t,t,t,no,no,no,yes,yes,yes,0.50,t
HP:0041059,chronic (near) absent circulating igg4,HP:0032291,monoclonal elevation of intact igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032339,polyclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0410369,increased hepatitis b virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0003212,increased circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0020196,igm heavy chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0031050,whole-immunoglobulin paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0031047,paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0003496,increased circulating igm level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0003459,polyclonal elevation of igm,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032299,increased circulating igg2 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0020194,iga heavy chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0020195,igg heavy chain paraproteinemia,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0041059,chronic (near) absent circulating igg4,HP:0033039,increased circulating precipitin level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0031049,heavy-chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032289,oligoclonal elevation of circulating igg,t,t,t,no,no,no,yes,no,no,0.17,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032338,oligoclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0410371,increased hepatitis c virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032293,monoclonal elevation of igg heavy chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032333,polyclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032294,monoclonal elevation of igg kappa chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032300,increased circulating igg4 level,t,t,t,yes,yes,yes,yes,yes,yes,1.00,t
HP:0041059,chronic (near) absent circulating igg4,HP:0003237,increased circulating igg concentration,t,t,t,no,no,no,no,no,yes,0.17,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032298,increased circulating igg1 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032335,monoclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0010702,increased circulating antibody concentration,t,t,t,no,no,no,no,yes,yes,0.33,f
HP:0041059,chronic (near) absent circulating igg4,HP:0005508,monoclonal immunoglobulin m proteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032297,increased circulating igg3 level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0031048,light-chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0032337,monoclonal elevated circulating ige concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0041059,chronic (near) absent circulating igg4,HP:0003261,increased circulating iga concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0410367,increased hepatitis a virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032296,increased circulating igg subclass,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032290,monoclonal elevation of igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032334,oligoclonal elevation of circulating iga,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032292,monoclonal elevation of igg light chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032295,monoclonal elevation of igg lambda chain,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0410246,increased circulating igd concentration,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032332,oligoclonal elevation of circulating igm,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032288,polyclonal elevation of circulating igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032291,monoclonal elevation of intact igg,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0032339,polyclonal elevated circulating ige concentration,t,t,t,no,no,yes,yes,yes,yes,0.67,t
HP:0033023,chronic absent circulating ige,HP:0410369,increased hepatitis b virus antibody level,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0003212,increased circulating ige concentration,t,t,t,yes,no,yes,yes,yes,yes,0.83,t
HP:0033023,chronic absent circulating ige,HP:0020196,igm heavy chain paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
HP:0033023,chronic absent circulating ige,HP:0031050,whole-immunoglobulin paraproteinemia,t,t,t,no,no,no,no,no,no,0.00,f
