hpo_id,hpo_term,bearer_iri,quality_iri
HP:0000032,Abnormal male external genitalia morphology,UBERON:0004053,PATO:0000001
HP:0000032,Abnormal male external genitalia morphology,UBERON:0004053,PATO:0000460
HP:0000050,Hypoplastic male external genitalia,UBERON:0004053,PATO:0000460
HP:0000050,Hypoplastic male external genitalia,UBERON:0004053,PATO:0000645
HP:0000022,Abnormal male internal genitalia morphology,UBERON:0004054,PATO:0000051
HP:0000022,Abnormal male internal genitalia morphology,UBERON:0004054,PATO:0000460
HP:0000025,Functional abnormality of male internal genitalia,UBERON:0004054,PATO:0000460
HP:0000025,Functional abnormality of male internal genitalia,UBERON:0004054,PATO:0001509
HP:0000058,Abnormal labia morphology,UBERON:0004084,PATO:0000051
HP:0000058,Abnormal labia morphology,UBERON:0004084,PATO:0000460
HP:0000065,Labial hypertrophy,UBERON:0004084,PATO:0000460
HP:0000066,Labial hypoplasia,UBERON:0004084,PATO:0000460
HP:0000065,Labial hypertrophy,UBERON:0004084,PATO:0000584
HP:0000066,Labial hypoplasia,UBERON:0004084,PATO:0000645
HP:0012881,Abnormal labia majora morphology,UBERON:0004085,PATO:0000051
HP:0000059,Hypoplastic labia majora,UBERON:0004085,PATO:0000460
HP:0012881,Abnormal labia majora morphology,UBERON:0004085,PATO:0000460
HP:0012882,Hyperplastic labia majora,UBERON:0004085,PATO:0000460
HP:0012882,Hyperplastic labia majora,UBERON:0004085,PATO:0000644
HP:0000059,Hypoplastic labia majora,UBERON:0004085,PATO:0000645
HP:0002118,Abnormal cerebral ventricle morphology,UBERON:0004086,PATO:0000051
HP:0000238,Hydrocephalus,UBERON:0004086,PATO:0000460
HP:0002118,Abnormal cerebral ventricle morphology,UBERON:0004086,PATO:0000460
HP:0002119,Ventriculomegaly,UBERON:0004086,PATO:0000460
HP:0000238,Hydrocephalus,UBERON:0004086,PATO:0000470
HP:0002119,Ventriculomegaly,UBERON:0004086,PATO:0000586
HP:0005345,Abnormal vena cava morphology,UBERON:0004087,PATO:0000051
HP:0005345,Abnormal vena cava morphology,UBERON:0004087,PATO:0000460
HP:0000315,Abnormality of the orbital region,UBERON:0004088,PATO:0000001
HP:0000315,Abnormality of the orbital region,UBERON:0004088,PATO:0000460
HP:0030670,Hamartoma of the orbital region,UBERON:0004088,PATO:0000460
HP:0030670,Hamartoma of the orbital region,UBERON:0004088,PATO:0000470
HP:0000309,Abnormal midface morphology,UBERON:0004089,PATO:0000051
HP:0000326,Abnormal maxilla morphology,UBERON:0004089,PATO:0000051
HP:0000309,Abnormal midface morphology,UBERON:0004089,PATO:0000460
HP:0000326,Abnormal maxilla morphology,UBERON:0004089,PATO:0000460
HP:0007452,Midface capillary hemangioma,UBERON:0004089,PATO:0000460
HP:0011800,Midface retrusion,UBERON:0004089,PATO:0000460
HP:0012371,Hyperplasia of midface,UBERON:0004089,PATO:0000460
HP:0011800,Midface retrusion,UBERON:0004089,PATO:0000645
HP:0012371,Hyperplasia of midface,UBERON:0004089,PATO:0001482
HP:0000606,Abnormality of the periorbital region,UBERON:0004090,PATO:0000001
HP:0000606,Abnormality of the periorbital region,UBERON:0004090,PATO:0000460
HP:0001106,Periorbital hyperpigmentation,UBERON:0004090,PATO:0000460
HP:0001144,Orbital cyst,UBERON:0004090,PATO:0000460
HP:0100539,Periorbital edema,UBERON:0004090,PATO:0000460
HP:0001106,Periorbital hyperpigmentation,UBERON:0004090,PATO:0000912
HP:0100539,Periorbital edema,UBERON:0004090,PATO:0001450
HP:0001144,Orbital cyst,UBERON:0004090,PATO:0001673
HP:0000864,Abnormality of the hypothalamus-pituitary axis,UBERON:0004092,PATO:0000001
HP:0000864,Abnormality of the hypothalamus-pituitary axis,UBERON:0004092,PATO:0000460
HP:0003310,Abnormal odontoid process morphology,UBERON:0004096,PATO:0000051
HP:0003310,Abnormal odontoid process morphology,UBERON:0004096,PATO:0000460
HP:0003311,Hypoplasia of the odontoid process,UBERON:0004096,PATO:0000460
HP:0004608,Anteriorly placed odontoid process,UBERON:0004096,PATO:0000460
HP:0003311,Hypoplasia of the odontoid process,UBERON:0004096,PATO:0000645
HP:0004608,Anteriorly placed odontoid process,UBERON:0004096,PATO:0001921
HP:0003832,Abnormality of the tibial plateaux,UBERON:0004098,PATO:0000001
HP:0003832,Abnormality of the tibial plateaux,UBERON:0004098,PATO:0000460
HP:0003943,Abnormality of the joint spaces of the elbow,UBERON:0004099,PATO:0000001
HP:0003943,Abnormality of the joint spaces of the elbow,UBERON:0004099,PATO:0000460
HP:0003944,Narrow joint spaces of the elbow,UBERON:0004099,PATO:0000460
HP:0003944,Narrow joint spaces of the elbow,UBERON:0004099,PATO:0000599
HP:0004742,Abnormal renal collecting system morphology,UBERON:0004100,PATO:0000001
HP:0000081,Duplicated collecting system,UBERON:0004100,PATO:0000460
HP:0004742,Abnormal renal collecting system morphology,UBERON:0004100,PATO:0000460
HP:0000081,Duplicated collecting system,UBERON:0004100,PATO:0001473
HP:0005289,Abnormal nasolabial region morphology,UBERON:0004101,PATO:0000051
HP:0005289,Abnormal nasolabial region morphology,UBERON:0004101,PATO:0000460
HP:0006477,Abnormal alveolar ridge morphology,UBERON:0004103,PATO:0000001
HP:0010289,Cleft maxillary alveolar ridge,UBERON:0004103,PATO:0000403
HP:0000187,Broad alveolar ridges,UBERON:0004103,PATO:0000460
HP:0006308,Atrophy of alveolar ridges,UBERON:0004103,PATO:0000460
HP:0006477,Abnormal alveolar ridge morphology,UBERON:0004103,PATO:0000460
HP:0009085,Alveolar ridge overgrowth,UBERON:0004103,PATO:0000460
HP:0009092,Progressive alveolar ridge hypertrophy,UBERON:0004103,PATO:0000460
HP:0009754,Fibrous syngnathia,UBERON:0004103,PATO:0000460
HP:0010289,Cleft maxillary alveolar ridge,UBERON:0004103,PATO:0000460
HP:0009092,Progressive alveolar ridge hypertrophy,UBERON:0004103,PATO:0000584
HP:0009085,Alveolar ridge overgrowth,UBERON:0004103,PATO:0000591
HP:0000187,Broad alveolar ridges,UBERON:0004103,PATO:0000600
HP:0009754,Fibrous syngnathia,UBERON:0004103,PATO:0000642
HP:0006308,Atrophy of alveolar ridges,UBERON:0004103,PATO:0001623
HP:0009092,Progressive alveolar ridge hypertrophy,UBERON:0004103,PATO:0001818
HP:0009553,Abnormality of the hairline,UBERON:0004104,PATO:0000001
HP:0009553,Abnormality of the hairline,UBERON:0004104,PATO:0000460
HP:0009723,Abnormality of the subungual region,UBERON:0004105,PATO:0000001
HP:0009723,Abnormality of the subungual region,UBERON:0004105,PATO:0000460
HP:0009895,Abnormality of the crus of the helix,UBERON:0004106,PATO:0000001
HP:0009895,Abnormality of the crus of the helix,UBERON:0004106,PATO:0000460
HP:0009898,Underdeveloped crus of the helix,UBERON:0004106,PATO:0000460
HP:0009899,Prominent crus of helix,UBERON:0004106,PATO:0000460
HP:0100015,Stahl ear,UBERON:0004106,PATO:0000460
HP:0100015,Stahl ear,UBERON:0004106,PATO:0000470
HP:0009898,Underdeveloped crus of the helix,UBERON:0004106,PATO:0000645
HP:0009899,Prominent crus of helix,UBERON:0004106,PATO:0001482
HP:0010558,Abnormality of the clivus,UBERON:0004108,PATO:0000001
HP:0010558,Abnormality of the clivus,UBERON:0004108,PATO:0000460
HP:0010559,Vertical clivus,UBERON:0004108,PATO:0000460
HP:0010559,Vertical clivus,UBERON:0004108,PATO:0001854
HP:0010629,Abnormal morphology of the cortex of the humerus,UBERON:0004109,PATO:0000051
HP:0010629,Abnormal morphology of the cortex of the humerus,UBERON:0004109,PATO:0000460
HP:0010641,Abnormality of the midnasal cavity,UBERON:0004110,PATO:0000001
HP:0010641,Abnormality of the midnasal cavity,UBERON:0004110,PATO:0000460
HP:0010643,Midnasal atresia,UBERON:0004110,PATO:0000460
HP:0010644,Midnasal stenosis,UBERON:0004110,PATO:0000460
HP:0010643,Midnasal atresia,UBERON:0004110,PATO:0001819
HP:0010644,Midnasal stenosis,UBERON:0004110,PATO:0001847
HP:0007905,Abnormal iris vasculature,UBERON:0004118,PATO:0000001
HP:0007905,Abnormal iris vasculature,UBERON:0004118,PATO:0000460
HP:0000119,Abnormality of the genitourinary system,UBERON:0004122,PATO:0000001
HP:0000119,Abnormality of the genitourinary system,UBERON:0004122,PATO:0000460
HP:0100589,Urogenital fistula,UBERON:0004122,PATO:0000460
HP:0100589,Urogenital fistula,UBERON:0004122,PATO:0000470
HP:0030681,Abnormal morphology of myocardial trabeculae,UBERON:0004124,PATO:0000051
HP:0030681,Abnormal morphology of myocardial trabeculae,UBERON:0004124,PATO:0000460
HP:0000812,Abnormal internal genitalia,UBERON:0004175,PATO:0000001
HP:0000812,Abnormal internal genitalia,UBERON:0004175,PATO:0000460
HP:0008702,Absent internal genitalia,UBERON:0004175,PATO:0000460
HP:0008702,Absent internal genitalia,UBERON:0004175,PATO:0000462
HP:0012293,Abnormal genital pigmentation,UBERON:0004176,PATO:0000001
HP:0000811,Abnormal external genitalia morphology,UBERON:0004176,PATO:0000051
HP:0000042,Absent external genitalia,UBERON:0004176,PATO:0000460
HP:0000811,Abnormal external genitalia morphology,UBERON:0004176,PATO:0000460
HP:0003247,Overgrowth of external genitalia,UBERON:0004176,PATO:0000460
HP:0012293,Abnormal genital pigmentation,UBERON:0004176,PATO:0000460
HP:0000042,Absent external genitalia,UBERON:0004176,PATO:0000462
HP:0003247,Overgrowth of external genitalia,UBERON:0004176,PATO:0000584
HP:0100235,Synostosis involving bones of the toes,UBERON:0004248,PATO:0000460
HP:0100235,Synostosis involving bones of the toes,UBERON:0004248,PATO:0000642
HP:0009700,Finger symphalangism,UBERON:0004249,PATO:0000460
HP:0041224,Fractured manual digit bone,UBERON:0004249,PATO:0000460
HP:0009700,Finger symphalangism,UBERON:0004249,PATO:0000642
HP:0041224,Fractured manual digit bone,UBERON:0004249,PATO:0040034
HP:0041081,Fractured lower leg,UBERON:0004251,PATO:0000460
HP:0041081,Fractured lower leg,UBERON:0004251,PATO:0040034
HP:0003733,Thigh hypertrophy,UBERON:0004252,PATO:0000460
HP:0008956,Proximal lower limb amyotrophy,UBERON:0004252,PATO:0000460
HP:0003733,Thigh hypertrophy,UBERON:0004252,PATO:0000584
HP:0008956,Proximal lower limb amyotrophy,UBERON:0004252,PATO:0001623
HP:0001468,Aplasia/Hypoplasia involving the musculature of the upper arm,UBERON:0004255,PATO:0000460
HP:0008948,Proximal upper limb amyotrophy,UBERON:0004255,PATO:0000460
HP:0008948,Proximal upper limb amyotrophy,UBERON:0004255,PATO:0001623
HP:0001468,Aplasia/Hypoplasia involving the musculature of the upper arm,UBERON:0004255,PATO:0002290
HP:0001430,Abnormal calf musculature morphology,UBERON:0004256,PATO:0000051
HP:0001430,Abnormal calf musculature morphology,UBERON:0004256,PATO:0000460
HP:0000927,Abnormality of skeletal maturation,UBERON:0004288,PATO:0000001
HP:0000927,Abnormality of skeletal maturation,UBERON:0004288,PATO:0000460
HP:0002652,Skeletal dysplasia,UBERON:0004288,PATO:0000460
HP:0002750,Delayed skeletal maturation,UBERON:0004288,PATO:0000460
HP:0003756,Skeletal myopathy,UBERON:0004288,PATO:0000460
HP:0005616,Accelerated skeletal maturation,UBERON:0004288,PATO:0000460
HP:0009115,Aplasia/hypoplasia involving the skeleton,UBERON:0004288,PATO:0000460
HP:0009828,Peromelia,UBERON:0004288,PATO:0000460
HP:0002652,Skeletal dysplasia,UBERON:0004288,PATO:0000640
HP:0002750,Delayed skeletal maturation,UBERON:0004288,PATO:0000911
HP:0005616,Accelerated skeletal maturation,UBERON:0004288,PATO:0000912
HP:0009828,Peromelia,UBERON:0004288,PATO:0001997
HP:0009115,Aplasia/hypoplasia involving the skeleton,UBERON:0004288,PATO:0002290
HP:0041218,Fractured distal phalanx,UBERON:0004300,PATO:0000460
HP:0041218,Fractured distal phalanx,UBERON:0004300,PATO:0040034
HP:0009499,Abnormality of the epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000001
HP:0009542,Abnormality of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000001
HP:0009560,Curved distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000406
HP:0009499,Abnormality of the epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009502,Absent epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009503,Bracket epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009504,Cone-shaped epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009505,Enlarged epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009506,Fragmentation of the epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009507,Irregular epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009508,Ivory epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009509,Pseudoepiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009510,Small epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009511,Stippling of the epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009512,Triangular epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009542,Abnormality of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009557,Aplasia/Hypoplasia of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009558,Broad distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009559,Bullet-shaped distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009560,Curved distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009561,Osteolytic defects of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009562,Patchy sclerosis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009563,Distal/middle symphalangism of 2nd finger,UBERON:0004311,PATO:0000460
HP:0009564,Triangular shaped distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009565,Aplasia of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009566,Short distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009950,Complete duplication of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0041176,Fractured distal phalanx of manual digit 2,UBERON:0004311,PATO:0000460
HP:0100900,Sclerosis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000460
HP:0009502,Absent epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000462
HP:0009562,Patchy sclerosis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000470
HP:0100900,Sclerosis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000470
HP:0009566,Short distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000574
HP:0009505,Enlarged epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000586
HP:0009510,Small epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000587
HP:0009558,Broad distal phalanx of the 2nd finger,UBERON:0004311,PATO:0000600
HP:0009563,Distal/middle symphalangism of 2nd finger,UBERON:0004311,PATO:0000642
HP:0009506,Fragmentation of the epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0001444
HP:0009950,Complete duplication of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0001473
HP:0009565,Aplasia of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0001483
HP:0009511,Stippling of the epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0001512
HP:0009562,Patchy sclerosis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0001608
HP:0009512,Triangular epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0001875
HP:0009564,Triangular shaped distal phalanx of the 2nd finger,UBERON:0004311,PATO:0001875
HP:0009504,Cone-shaped epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0002021
HP:0009559,Bullet-shaped distal phalanx of the 2nd finger,UBERON:0004311,PATO:0002087
HP:0009507,Irregular epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0002141
HP:0009503,Bracket epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0002142
HP:0009508,Ivory epiphysis of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0002149
HP:0009557,Aplasia/Hypoplasia of the distal phalanx of the 2nd finger,UBERON:0004311,PATO:0002290
HP:0041176,Fractured distal phalanx of manual digit 2,UBERON:0004311,PATO:0040034
HP:0009332,Abnormality of the epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000001
HP:0009357,Abnormality of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000001
HP:0009428,Curved distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000406
HP:0004180,Short distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009332,Abnormality of the epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009335,Absent epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009336,Bracket epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009337,Cone-shaped epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009338,Enlarged epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009339,Fragmentation of the epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009340,Irregular epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009341,Ivory epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009342,Pseudoepiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009343,Small epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009344,Stippling of the epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009345,Triangular epiphysis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009357,Abnormality of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009421,Aplasia/Hypoplasia of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009422,Broad distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009423,Bullet-shaped distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009424,Osteolytic defects of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009425,Patchy sclerosis of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009426,Distal/middle symphalangism of 3rd finger,UBERON:0004312,PATO:0000460
HP:0009427,Triangular shaped distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009428,Curved distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009429,Aplasia of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
HP:0009965,Complete duplication of the distal phalanx of the 3rd finger,UBERON:0004312,PATO:0000460
