hpo_id1,hpo_term1,hpo_id2,hpo_term2,inverse_verified_by_llm
HP:0012184,Increased HDL cholesterol concentration,HP:0003351,Decreased circulating renin concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0003537,Hypouricemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0003563,Decreased LDL cholesterol concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0003572,Low plasma citrulline,no
HP:0012184,Increased HDL cholesterol concentration,HP:0003658,Hypomethioninemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0004313,Decreased circulating antibody concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0004315,Decreased circulating IgG concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0004319,Decreased circulating aldosterone concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0005479,Decreased circulating IgE concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0005510,Transient erythroblastopenia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0005961,Hypoargininemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0008163,Decreased circulating cortisol level,no
HP:0012184,Increased HDL cholesterol concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0010981,Hypolipoproteinemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0011967,Decreased circulating copper concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0012052,Low serum calcitriol,no
HP:0012184,Increased HDL cholesterol concentration,HP:0012053,Decreased circulating calcifediol concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0012101,Decreased serum creatinine,no
HP:0012184,Increased HDL cholesterol concentration,HP:0012153,Hypotriglyceridemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0012277,Hypoglycinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0012279,Hyposerinemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0012417,Hypocapnia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0012418,Hypoxemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0020222,Hypohomocysteinemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0030339,Decreased circulating gonadotropin concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0030344,Decreased circulating luteinizing hormone level,no
HP:0012184,Increased HDL cholesterol concentration,HP:0030349,Decreased circulating androgen concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0030689,Decreased glucagon level,no
HP:0012184,Increased HDL cholesterol concentration,HP:0030985,Decreased serum bile acid concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0031242,Decreased circulating chylomicron concentration,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0031243,Decreased VLDL cholesterol concentration,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0031794,Decreased circulating glycerol level,no
HP:0012184,Increased HDL cholesterol concentration,HP:0031891,Decreased eosinophil count,no
HP:0012184,Increased HDL cholesterol concentration,HP:0031969,Reduced blood urea nitrogen,no
HP:0012184,Increased HDL cholesterol concentration,HP:0032098,Hypomanganesemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0032210,Decreased circulating free T3,no
HP:0012184,Increased HDL cholesterol concentration,HP:0032363,Decreased circulating corticosterone level,no
HP:0012184,Increased HDL cholesterol concentration,HP:0033445,Reduced circulating acylcarnitine concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0033480,Hypobilirubinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0034203,Decreased iduronate sulfatase level,no
HP:0012184,Increased HDL cholesterol concentration,HP:0034292,Reduced circulating creatine concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0034441,Decreased circulating aspartic acid concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0034870,Reduced circulating urocanic acid concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0034938,Decreased circulating sialic acid concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0040171,Decreased serum testosterone concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0040216,Hypoinsulinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0045014,Hypolipidemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0100493,Hypoammonemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0100507,Reduced blood folate concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,no
HP:0012184,Increased HDL cholesterol concentration,HP:0410245,Decreased circulating IgD concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0410289,Hypoamylasemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0410343,Decreased circulating heparan sulfate level,no
HP:0012184,Increased HDL cholesterol concentration,HP:0430073,Decreased circulating beta-carotene concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500132,Hypovalinemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0500133,Hypotyrosinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500135,Hypotryptophanemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500136,Hypothreoninemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0500139,Hypoprolinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500140,Decreased circulating hydroxyproline concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500141,Hypophenylalaninemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500142,Hypolysinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500143,Hypoleucinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500144,Hypoisoleucinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500145,Hypohistidinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500147,Hypoglutaminemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500150,Hypoglutamatemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500152,Hypocystinemia,N/A
HP:0012184,Increased HDL cholesterol concentration,HP:0500154,Hypoalaninemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500157,Hypoasparaginemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500162,Decreased circulating carnosine concentration,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500163,Hypoornithinemia,no
HP:0012184,Increased HDL cholesterol concentration,HP:0500182,Hypotaurinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0001882,Leukopenia,no
HP:0012202,Increased serum bile acid concentration,HP:0001888,Lymphopenia,no
HP:0012202,Increased serum bile acid concentration,HP:0001913,Granulocytopenia,no
HP:0012202,Increased serum bile acid concentration,HP:0001943,Hypoglycemia,no
HP:0012202,Increased serum bile acid concentration,HP:0001988,Recurrent hypoglycemia,no
HP:0012202,Increased serum bile acid concentration,HP:0002148,Hypophosphatemia,no
HP:0012202,Increased serum bile acid concentration,HP:0002720,Decreased circulating IgA concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0002850,Decreased circulating total IgM,no
HP:0012202,Increased serum bile acid concentration,HP:0002900,Hypokalemia,no
HP:0012202,Increased serum bile acid concentration,HP:0002901,Hypocalcemia,no
HP:0012202,Increased serum bile acid concentration,HP:0002902,Hyponatremia,no
HP:0012202,Increased serum bile acid concentration,HP:0002917,Hypomagnesemia,no
HP:0012202,Increased serum bile acid concentration,HP:0002920,Decreased circulating ACTH concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0003073,Hypoalbuminemia,no
HP:0012202,Increased serum bile acid concentration,HP:0003075,Hypoproteinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0003113,Hypochloremia,no
HP:0012202,Increased serum bile acid concentration,HP:0003146,Hypocholesterolemia,no
HP:0012202,Increased serum bile acid concentration,HP:0003233,Decreased HDL cholesterol concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0003234,Decreased circulating carnitine concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0003292,Decreased serum leptin,no
HP:0012202,Increased serum bile acid concentration,HP:0003351,Decreased circulating renin concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0003537,Hypouricemia,no
HP:0012202,Increased serum bile acid concentration,HP:0003563,Decreased LDL cholesterol concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0003572,Low plasma citrulline,no
HP:0012202,Increased serum bile acid concentration,HP:0003658,Hypomethioninemia,no
HP:0012202,Increased serum bile acid concentration,HP:0004313,Decreased circulating antibody concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0004315,Decreased circulating IgG concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0004319,Decreased circulating aldosterone concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0005479,Decreased circulating IgE concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0005510,Transient erythroblastopenia,no
HP:0012202,Increased serum bile acid concentration,HP:0005961,Hypoargininemia,no
HP:0012202,Increased serum bile acid concentration,HP:0008163,Decreased circulating cortisol level,no
HP:0012202,Increased serum bile acid concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0010981,Hypolipoproteinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0011967,Decreased circulating copper concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0012052,Low serum calcitriol,no
HP:0012202,Increased serum bile acid concentration,HP:0012053,Decreased circulating calcifediol concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0012101,Decreased serum creatinine,no
HP:0012202,Increased serum bile acid concentration,HP:0012153,Hypotriglyceridemia,no
HP:0012202,Increased serum bile acid concentration,HP:0012277,Hypoglycinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0012279,Hyposerinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0012417,Hypocapnia,no
HP:0012202,Increased serum bile acid concentration,HP:0012418,Hypoxemia,no
HP:0012202,Increased serum bile acid concentration,HP:0020222,Hypohomocysteinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0030339,Decreased circulating gonadotropin concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0030344,Decreased circulating luteinizing hormone level,no
HP:0012202,Increased serum bile acid concentration,HP:0030349,Decreased circulating androgen concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0030689,Decreased glucagon level,no
HP:0012202,Increased serum bile acid concentration,HP:0030985,Decreased serum bile acid concentration,yes
HP:0012202,Increased serum bile acid concentration,HP:0031242,Decreased circulating chylomicron concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0031243,Decreased VLDL cholesterol concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0031794,Decreased circulating glycerol level,no
HP:0012202,Increased serum bile acid concentration,HP:0031891,Decreased eosinophil count,no
HP:0012202,Increased serum bile acid concentration,HP:0031969,Reduced blood urea nitrogen,no
HP:0012202,Increased serum bile acid concentration,HP:0032098,Hypomanganesemia,no
HP:0012202,Increased serum bile acid concentration,HP:0032210,Decreased circulating free T3,no
HP:0012202,Increased serum bile acid concentration,HP:0032363,Decreased circulating corticosterone level,no
HP:0012202,Increased serum bile acid concentration,HP:0033445,Reduced circulating acylcarnitine concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0033480,Hypobilirubinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0034203,Decreased iduronate sulfatase level,no
HP:0012202,Increased serum bile acid concentration,HP:0034292,Reduced circulating creatine concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0034441,Decreased circulating aspartic acid concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0034870,Reduced circulating urocanic acid concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0034938,Decreased circulating sialic acid concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0040171,Decreased serum testosterone concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0040216,Hypoinsulinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0045014,Hypolipidemia,no
HP:0012202,Increased serum bile acid concentration,HP:0100493,Hypoammonemia,no
HP:0012202,Increased serum bile acid concentration,HP:0100507,Reduced blood folate concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,no
HP:0012202,Increased serum bile acid concentration,HP:0410245,Decreased circulating IgD concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0410289,Hypoamylasemia,no
HP:0012202,Increased serum bile acid concentration,HP:0410343,Decreased circulating heparan sulfate level,no
HP:0012202,Increased serum bile acid concentration,HP:0430073,Decreased circulating beta-carotene concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0500132,Hypovalinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500133,Hypotyrosinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500135,Hypotryptophanemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500136,Hypothreoninemia,N/A
HP:0012202,Increased serum bile acid concentration,HP:0500139,Hypoprolinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500140,Decreased circulating hydroxyproline concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0500141,Hypophenylalaninemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500142,Hypolysinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500143,Hypoleucinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500144,Hypoisoleucinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500145,Hypohistidinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500147,Hypoglutaminemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500150,Hypoglutamatemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500152,Hypocystinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500154,Hypoalaninemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500157,Hypoasparaginemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500162,Decreased circulating carnosine concentration,no
HP:0012202,Increased serum bile acid concentration,HP:0500163,Hypoornithinemia,no
HP:0012202,Increased serum bile acid concentration,HP:0500182,Hypotaurinemia,N/A
HP:0012217,Increased urinary porphobilinogen,HP:0003127,Hypocalciuria,no
HP:0012217,Increased urinary porphobilinogen,HP:0003359,Decreased urinary sulfate,no
HP:0012217,Increased urinary porphobilinogen,HP:0011935,Decreased urinary urate,no
HP:0012217,Increased urinary porphobilinogen,HP:0012364,Decreased urinary potassium,no
HP:0012217,Increased urinary porphobilinogen,HP:0012365,Hypophosphaturia,no
HP:0012217,Increased urinary porphobilinogen,HP:0012403,Decreased urine alpha-ketoglutarate concentration,no
HP:0012217,Increased urinary porphobilinogen,HP:0012405,Hypocitraturia,no
HP:0012217,Increased urinary porphobilinogen,HP:0012601,Hypochloriduria,no
HP:0012217,Increased urinary porphobilinogen,HP:0012604,Hyponatriuria,no
HP:0012217,Increased urinary porphobilinogen,HP:0012609,Hypomagnesiuria,no
HP:0012217,Increased urinary porphobilinogen,HP:0040426,Decreased urinary hypoxanthine level,no
HP:0012217,Increased urinary porphobilinogen,HP:0045011,Decreased urine bicarbonate concentration,no
HP:0012217,Increased urinary porphobilinogen,HP:0045012,Decreased urinary catecholamine concentration,no
HP:0012217,Increased urinary porphobilinogen,HP:0045035,Decreased urinary copper concentration,no
HP:0012217,Increased urinary porphobilinogen,HP:0410055,Decreased level of erythritol in urine,no
HP:0012217,Increased urinary porphobilinogen,HP:0410060,Decreased level of D-mannose in urine,no
HP:0012217,Increased urinary porphobilinogen,HP:0410314,Decreased urinary 1-methylhistidine,N/A
HP:0012217,Increased urinary porphobilinogen,HP:0410318,Decreased urinary 3-methylhistidine,no
HP:0012237,Urocanic aciduria,HP:0003127,Hypocalciuria,no
HP:0012237,Urocanic aciduria,HP:0003359,Decreased urinary sulfate,no
HP:0012237,Urocanic aciduria,HP:0011935,Decreased urinary urate,no
HP:0012237,Urocanic aciduria,HP:0012364,Decreased urinary potassium,no
HP:0012237,Urocanic aciduria,HP:0012365,Hypophosphaturia,no
