hpo_id1,hpo_term1,hpo_id2,hpo_term2,strict,inverse_verified_by_llm
HP:0010638,Elevated alkaline phosphatase of hepatic origin,HP:0010684,Low alkaline phosphatase of bone origin,t,no
HP:0010638,Elevated alkaline phosphatase of hepatic origin,HP:0010685,Low alkaline phosphatase of renal origin,t,no
HP:0010638,Elevated alkaline phosphatase of hepatic origin,HP:0012380,Reduced tissue carnitine O-palmitoyltransferase 2 activity,t,no
HP:0010638,Elevated alkaline phosphatase of hepatic origin,HP:0100950,Decreased 3-hydroxyacyl-CoA dehydrogenase level,t,no
HP:0010639,Elevated alkaline phosphatase of bone origin,HP:0010686,Low alkaline phosphatase of hepatic origin,t,no
HP:0010639,Elevated alkaline phosphatase of bone origin,HP:0025130,Decreased small intestinal mucosa lactase level,t,no
HP:0010639,Elevated alkaline phosphatase of bone origin,HP:0025457,Decreased CSF protein concentration,t,no
HP:0010639,Elevated alkaline phosphatase of bone origin,HP:0041044,Low neutrophil alkaline phosphatase,t,no
HP:0010650,Hypoplasia of the premaxilla,HP:0430029,Hyperplasia of the premaxilla,t,yes
HP:0010679,Elevated tissue non-specific alkaline phosphatase,HP:0010683,Low tissue non-specific alkaline phosphatase,t,yes
HP:0010680,Elevated alkaline phosphatase of renal origin,HP:0010686,Low alkaline phosphatase of hepatic origin,t,no
HP:0010680,Elevated alkaline phosphatase of renal origin,HP:0025130,Decreased small intestinal mucosa lactase level,t,no
HP:0010680,Elevated alkaline phosphatase of renal origin,HP:0025457,Decreased CSF protein concentration,t,no
HP:0010680,Elevated alkaline phosphatase of renal origin,HP:0041044,Low neutrophil alkaline phosphatase,t,no
HP:0010681,Elevated intestinal alkaline phosphatase,HP:0010687,Low intestinal alkaline phosphatase,t,yes
HP:0010682,Elevated placental alkaline phosphatase,HP:0010688,Low placental alkaline phosphatase,t,yes
HP:0010790,Hypoplasia of the Leydig cells,HP:0010791,Hyperplasia of the Leydig cells,t,yes
HP:0010809,Broad uvula,HP:0010811,Narrow uvula,t,yes
HP:0010810,Long uvula,HP:0010812,Short uvula,t,yes
HP:0010839,Increased urinary copper concentration,HP:0011967,Decreased circulating copper concentration,t,yes
HP:0010839,Increased urinary copper concentration,HP:0045035,Decreased urinary copper concentration,t,yes
HP:0010906,Hyperhistidinemia,HP:0500145,Hypohistidinemia,t,yes
HP:0010906,Hyperhistidinemia,HP:0500237,Decreased CSF histidine concentration,t,yes
HP:0010910,Hypervalinemia,HP:0500132,Hypovalinemia,t,yes
HP:0010911,Hyperleucinemia,HP:0500143,Hypoleucinemia,t,yes
HP:0010911,Hyperleucinemia,HP:0500190,Decreased CSF leucine concentration,t,yes
HP:0010913,Hyperisoleucinemia,HP:0500144,Hypoisoleucinemia,t,yes
HP:0010913,Hyperisoleucinemia,HP:0500194,Decreased CSF isoleucine concentration,t,yes
HP:0010980,Hyperlipoproteinemia,HP:0010981,Hypolipoproteinemia,t,yes
HP:0011424,Increased serum zinc,HP:0031831,Decreased serum zinc,t,yes
HP:0011487,Increased corneal thickness,HP:0100689,Decreased corneal thickness,t,yes
HP:0011580,Short chordae tendineae of the mitral valve,HP:0025522,Elongated chordae tendinae of the mitral valve,t,yes
HP:0011788,Increased circulating free T3,HP:0032210,Decreased circulating free T3,t,yes
HP:0011814,Increased urinary hypoxanthine level,HP:0040426,Decreased urinary hypoxanthine level,t,yes
HP:0011935,Decreased urinary urate,HP:0410199,Increased CSF urate concentration,t,no
HP:0011967,Decreased circulating copper concentration,HP:0012676,Copper accumulation in brain,t,no
HP:0011967,Decreased circulating copper concentration,HP:0025321,Copper accumulation in liver,t,no
HP:0011967,Decreased circulating copper concentration,HP:0032254,Increased circulating copper concentration,t,yes
HP:0011969,Elevated circulating luteinizing hormone level,HP:0030344,Decreased circulating luteinizing hormone level,t,yes
HP:0011976,Elevated urinary catecholamine level,HP:0045012,Decreased urinary catecholamine concentration,t,yes
HP:0011979,Elevated urinary dopamine level,HP:0012656,Reduced CSF dopamine concentration,t,yes
HP:0012026,Hyperornithinemia,HP:0500163,Hypoornithinemia,t,yes
HP:0012052,Low serum calcitriol,HP:0031415,High serum calcitriol,t,yes
HP:0012053,Decreased circulating calcifediol concentration,HP:0031414,High serum calcifediol,t,yes
HP:0012117,Hyperalbuminemia,HP:0025458,Decreased CSF albumin concentration,t,no
HP:0012132,Erythroid hyperplasia,HP:0012133,Erythroid hypoplasia,t,yes
HP:0012138,Granulocytic hyperplasia,HP:0012139,Granulocytic hypoplasia,t,yes
HP:0012202,Increased serum bile acid concentration,HP:0030985,Decreased serum bile acid concentration,t,yes
HP:0012236,Elevated sweat chloride,HP:0012601,Hypochloriduria,t,yes
HP:0012237,Urocanic aciduria,HP:0034870,Reduced circulating urocanic acid concentration,t,yes
HP:0012238,Increased circulating chylomicron concentration,HP:0031242,Decreased circulating chylomicron concentration,t,yes
HP:0012277,Hypoglycinemia,HP:0500230,Increased CSF glycine concentration,t,no
HP:0012279,Hyposerinemia,HP:0500138,Hyperserinemia,t,yes
HP:0012279,Hyposerinemia,HP:0500227,Increased CSF serine concentration,t,no
HP:0012311,Monocytosis,HP:0012312,Monocytopenia,t,yes
HP:0012402,Increased urine alpha-ketoglutarate concentration,HP:0012403,Decreased urine alpha-ketoglutarate concentration,t,yes
HP:0012405,Hypocitraturia,HP:0012406,Hypercitraturia,t,yes
HP:0012416,Hypercapnia,HP:0012417,Hypocapnia,t,yes
HP:0012416,Hypercapnia,HP:0410215,Hypocapnia in cord blood,t,yes
HP:0012417,Hypocapnia,HP:0410214,Hypercapnia in cord blood,t,yes
HP:0012418,Hypoxemia,HP:0012419,Hyperoxemia,t,yes
HP:0012418,Hypoxemia,HP:0410212,Hyperoxemia in cord blood,t,yes
HP:0012419,Hyperoxemia,HP:0410213,Hypoxemia in cord blood,t,yes
HP:0012465,Elevated hepatic iron concentration,HP:0040303,Decreased circulating iron concentration,t,no
HP:0012505,Enlarged pituitary gland,HP:0012506,Small pituitary gland,t,yes
HP:0012592,Albuminuria,HP:0025458,Decreased CSF albumin concentration,t,no
HP:0012604,Hyponatriuria,HP:0012605,Hypernatriuria,t,yes
HP:0012608,Hypermagnesiuria,HP:0012609,Hypomagnesiuria,t,yes
HP:0012648,Decreased inflammatory response,HP:0012649,Increased inflammatory response,t,yes
HP:0012655,Elevated CSF dopamine concentration,HP:0012656,Reduced CSF dopamine concentration,t,yes
HP:0012675,Iron accumulation in brain,HP:0040303,Decreased circulating iron concentration,t,no
HP:0012676,Copper accumulation in brain,HP:0045035,Decreased urinary copper concentration,t,no
HP:0012678,Iron accumulation in substantia nigra,HP:0040303,Decreased circulating iron concentration,t,no
HP:0012685,Decreased pineal volume,HP:0012686,Increased pineal volume,t,yes
HP:0012742,Thin fingernail,HP:0040036,Onychogryphosis of fingernail,t,yes
HP:0012801,Narrow jaw,HP:0012802,Broad jaw,t,yes
HP:0025321,Copper accumulation in liver,HP:0045035,Decreased urinary copper concentration,t,no
HP:0025376,Hyperglutaminuria,HP:0500147,Hypoglutaminemia,t,no
HP:0025376,Hyperglutaminuria,HP:0500198,Decreased CSF glutamine concentration,t,yes
HP:0025458,Decreased CSF albumin concentration,HP:0500239,Increased CSF albumin concentration,t,yes
HP:0030088,Increased serum testosterone level,HP:0040171,Decreased serum testosterone concentration,t,yes
HP:0030262,Narrow penis,HP:0030265,Wide penis,t,yes
HP:0030348,Increased circulating androgen concentration,HP:0030349,Decreased circulating androgen concentration,t,yes
HP:0030688,Increased glucagon level,HP:0030689,Decreased glucagon level,t,yes
HP:0030897,Decreased intestinal transit time,HP:0410204,Increased intestinal transit time,t,yes
HP:0031794,Decreased circulating glycerol level,HP:0040301,Increased urinary glycerol,t,no
HP:0031794,Decreased circulating glycerol level,HP:0040302,Hyperglycerolemia,t,yes
HP:0031807,Increased basophil count,HP:0031808,Decreased basophil count,t,yes
HP:0032097,Hypermanganesemia,HP:0032098,Hypomanganesemia,t,yes
HP:0032164,Increased blood folate concentration,HP:0100507,Reduced blood folate concentration,t,yes
HP:0032164,Increased blood folate concentration,HP:0410209,Folate deficiency in CSF,t,yes
HP:0032254,Increased circulating copper concentration,HP:0045035,Decreased urinary copper concentration,t,no
HP:0032351,Phenylalaninuria,HP:0500141,Hypophenylalaninemia,t,yes
HP:0032351,Phenylalaninuria,HP:0500224,Decreased CSF phenylalanine concentration,t,yes
HP:0032362,Increased circulating corticosterone level,HP:0032363,Decreased circulating corticosterone level,t,yes
HP:0032368,Acidemia,HP:0032369,Alkalemia,t,yes
HP:0033091,Tyrosinuria,HP:0500133,Hypotyrosinemia,t,yes
HP:0033091,Tyrosinuria,HP:0500221,Decreased CSF tyrosine concentration,t,no
HP:0033157,Elevated circulating 3-methylhistidine concentration,HP:0410318,Decreased urinary 3-methylhistidine,t,no
HP:0033301,Elevated circulating 1-methylhistidine concentration,HP:0410314,Decreased urinary 1-methylhistidine,t,no
HP:0033445,Reduced circulating acylcarnitine concentration,HP:0045045,Elevated circulating acylcarnitine concentration,t,yes
HP:0034291,Elevated circulating creatine concentration,HP:0034292,Reduced circulating creatine concentration,t,yes
HP:0034333,Increased circulating hypoxanthine concentration,HP:0040426,Decreased urinary hypoxanthine level,t,no
HP:0034441,Decreased circulating aspartic acid concentration,HP:0500159,Increased circulating aspartic acid concentration,t,yes
HP:0034455,Increased CSF taurine concentration,HP:0500182,Hypotaurinemia,t,yes
HP:0034606,Elevated circulating porphyrin concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,t,yes
HP:0034614,Elevated circulating erythritol concentration,HP:0410055,Decreased level of erythritol in urine,t,no
HP:0034614,Elevated circulating erythritol concentration,HP:0410056,Decreased CSF erythritol concentration,t,no
HP:0035030,Elevated circulating carnitine concentration,HP:0045061,Decreased carnitine level in liver,t,no
HP:0040013,Decreased mitochondrial number,HP:0040014,Increased mitochondrial number,t,yes
HP:0040030,Chorioretinal hypopigmentation,HP:0040031,Chorioretinal hyperpigmentation,t,yes
HP:0040053,Long lower eyelashes,HP:0040055,Short lower eyelashes,t,yes
HP:0040156,Elevated urinary carboxylic acid,HP:0500188,Decreased CSF valine concentration,t,no
HP:0040204,Elevated CSF neopterin level,HP:0040205,Decreased CSF neopterin level,t,yes
HP:0040208,Elevated CSF biopterin level,HP:0040209,Decreased CSF biopterin level,t,yes
HP:0040253,Increased size of the clitoris,HP:0040254,Decreased size of the clitoris,t,yes
HP:0040260,Decreased size of nasopharyngeal adenoids,HP:0040261,Increased size of nasopharyngeal adenoids,t,yes
HP:0041077,Increased immunoglobulin level in body fluid,HP:0041078,Decreased immunoglobulin level in body fluid,t,yes
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100052,Small epiphyses of the 2nd toe,t,yes
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100063,Small epiphyses of the 3rd toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100074,Small epiphyses of the 4th toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100085,Small epiphyses of the 5th toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,t,no
HP:0100047,Enlarged epiphyses of the 2nd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100058,Enlarged epiphyses of the 3rd toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100069,Enlarged epiphyses of the 4th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100080,Enlarged epiphyses of the 5th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100205,Enlarged epiphysis of the distal phalanx of the 5th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100216,Enlarged epiphysis of the middle phalanx of the 5th toe,t,no
HP:0100052,Small epiphyses of the 2nd toe,HP:0100227,Enlarged epiphysis of the proximal phalanx of the 5th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100063,Small epiphyses of the 3rd toe,t,yes
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100074,Small epiphyses of the 4th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100085,Small epiphyses of the 5th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100108,Small epiphysis of the distal phalanx of the 2nd toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100119,Small epiphysis of the middle phalanx of the 2nd toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100143,Small epiphysis of the distal phalanx of the 3rd toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100154,Small epiphysis of the middle phalanx of the 3rd toe,t,yes
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100165,Small epiphysis of the proximal phalanx of the 3rd toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100210,Small epiphysis of the distal phalanx of the 5th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100221,Small epiphysis of the middle phalanx of the 5th toe,t,no
HP:0100058,Enlarged epiphyses of the 3rd toe,HP:0100232,Small epiphysis of the proximal phalanx of the 5th toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100069,Enlarged epiphyses of the 4th toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100080,Enlarged epiphyses of the 5th toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100103,Enlarged epiphysis of the distal phalanx of the 2nd toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100114,Enlarged epiphysis of the middle phalanx of the 2nd toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,t,no
HP:0100063,Small epiphyses of the 3rd toe,HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,t,no
